raw_run,filling_scheme,filling_config,fillno,energy,intensity_per_bunch,mu,interacting_bunches,noninteracting_bunches_beam_1,noninteracting_bunches_beam_2,interaction_trigger,rate,beam_empty_trigger,empty_empty_trigger,muon_trigger,high_multiplicity_trigger,emcal_trigger,calibration_trigger,quality,muon_quality,comment,changedon,changedby,field_value,field_message,aco_value,aco_message,ad0_status,ad0_message,emc_value,emc_message,fmd_value,fmd_message,hlt_status,hlt_message,hmp_value,hmp_message,mch_status,mch_message,mtr_value,mtr_message,phs_value,phs_message,pmd_status,pmd_message,spd_value,spd_message,sdd_value,sdd_message,ssd_value,ssd_message,tof_value,tof_message,tpc_value,tpc_message,trd_value,trd_message,t00_value,t00_message,v00_value,v00_message,zdc_value,zdc_message,hlt_mode_value,hlt_mode_message
256554,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5026,6500,,0.0064170002,1697,343,343,393816,96.7131653,,,174639,,65433,,,,,1501594866,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256553,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5026,6500,,0.00638400018,1697,343,343,0,,,,,,,,,,,1479398504,bteyssie,3,+ +,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,18,Trigger test run in PHYSICS_3; not for physics,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
256552,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5026,6500,,0.00638099993,1697,343,343,1086884,96.1248779,,,496268,,177030,,,,,1501594866,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256514,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00589400018,1697,343,343,22562,37.5407639,,,18173,,3810,,,,TPC: Corrupted Data from A12-RP2 Branch AO,1501594949,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256512,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00649400009,1697,343,343,1202569,86.0206757,,,623081,,199758,,,,,1501594866,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256511,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,,1697,343,343,,,,,,,,,,,,1479398455,bteyssie,3,+ +,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,18,Trigger test run in PHYSICS_3; not for physics,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
256510,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00636600005,1697,343,343,391410,94.7953491,,,179439,,63448,,,,,1501594866,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256508,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,,1697,343,343,,,,,,,,,,,,1479398485,bteyssie,3,+ +,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,18,Trigger test run in PHYSICS_3; not for physics,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
256507,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00624000002,1697,343,343,0,,,,,,,,,,,1479312799,LogbookSync,3,+ +,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,18,Trigger test run in PHYSICS_3; not for physics,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
256506,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00636400003,1697,343,343,691861,95.7195663,,,317544,,112145,,,,,1501594866,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256505,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00636200001,1697,343,343,0,,,,,,,,,,,1479398504,bteyssie,3,+ +,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,18,Trigger test run in PHYSICS_3; not for physics,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,-2000,Detector off,1,A
256504,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5024,6500,,0.00634599989,1697,343,343,363095,93.0297241,,,172605,,61393,,,,,1501594866,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256420,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5021,6500,,0.0120040001,1697,343,343,2568730,292.033875,,,685211,,168153,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256418,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5021,6500,,0.0126090003,1697,343,343,666481,304.051544,,,187483,,44288,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256417,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5021,6500,,0.0120620001,1697,343,343,3471554,275.410858,,,1039658,,225490,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256415,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5021,6500,,0.0121210003,1697,343,343,1657462,266.558685,,,428240,,106369,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256373,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0124199996,1697,343,343,3977737,295.369202,,,1006563,,267292,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256372,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0125970002,1697,343,343,466708,186.384979,,,172577,,30806,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256371,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0123140002,1697,343,343,4200514,291.661865,,,1012398,,279883,,,,,1501594047,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256368,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0122539997,1697,343,343,991411,276.390015,,,248604,,,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256367,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0127950003,1697,343,343,12182,13.0288773,,,51015,,827,,,,,1501593980,dstocco,3,+ +,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1,detector was ON; but output can not be trusted / is known to be not usable,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256366,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0127429999,1697,343,343,1068241,275.390808,,,270115,,71173,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256365,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.012143,1697,343,343,2269621,271.810913,,,610423,,147092,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256364,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0116710002,1697,343,343,248896,273.211853,,,49775,,15703,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256363,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0121160001,1697,343,343,1067669,287.781403,,,268558,,68149,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,26,bad,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256362,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0120310001,1697,343,343,1283267,264.754913,,,406213,,82288,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256361,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0117859999,1697,343,343,464111,287.910065,,,138094,,29243,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256357,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0120240003,1697,343,343,1152660,295.553833,,,341548,,72713,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256356,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5020,6500,,0.0118389996,1697,343,343,199906,179.933395,,,103808,,12542,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256311,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0122680003,1697,343,343,700945,246.031937,,,224674,,46762,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256309,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0122189997,1697,343,343,1018168,252.898163,,,,,69098,,,,,1495004559,marten,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256307,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0124190003,1697,343,343,4853306,293.339752,,,1266438,,330803,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256302,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0121060004,1697,343,343,4507119,287.645599,,,1262601,,298618,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256299,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0123720001,1697,343,343,1279066,300.673706,,,,,84681,,,,,1495004559,marten,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256298,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0118089998,1697,343,343,243037,184.538345,,,90334,,15584,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,11,Electronic problems: event misalignment after FAST SOR command,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256297,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0117729995,1697,343,343,879678,227.54216,,,276543,,57135,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256295,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0118629998,1697,343,343,1253363,289.393433,,,297949,,84305,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-2000,Detector off,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
256292,287,25ns_2040b_2028_1697_1712_72bpi_30inj,5017,6500,,0.0117110005,1697,343,343,289492,280.515503,,,69611,,18999,,,,,1501593980,dstocco,3,+ +,-1000,Not set,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,-1000,Not set,1,Detector was ON and running according to nominal specifications,-2000,Detector off,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,1,Detector was ON and running according to nominal specifications,-2000,Detector off,3,C
